transaction_id,student_id,course_id,term_id,internal_marks,external_marks,total_marks,grade_point,result_status,attendance_percentage
TRX_0015786,ST_2019_D003_020,EE_604,T_2021-2022_EVEN,22,35,57,6,Pass,67
TRX_0015787,ST_2019_D003_020,EE_605,T_2021-2022_EVEN,25,39,64,7,Pass,79
TRX_0015788,ST_2019_D003_020,EE_606,T_2021-2022_EVEN,28,43,71,8,Pass,88
TRX_0015789,ST_2019_D003_020,EE_607,T_2021-2022_EVEN,21,32,53,6,Pass,90
TRX_0015790,ST_2019_D003_020,EE_608,T_2021-2022_EVEN,29,45,74,8,Pass,87
TRX_0015791,ST_2019_D003_021,EE_601,T_2021-2022_EVEN,26,40,66,7,Pass,86
TRX_0015792,ST_2019_D003_021,EE_602,T_2021-2022_EVEN,25,38,63,7,Pass,81
TRX_0015793,ST_2019_D003_021,EE_603,T_2021-2022_EVEN,21,33,54,6,Pass,89
TRX_0015794,ST_2019_D003_021,EE_604,T_2021-2022_EVEN,22,35,57,6,Pass,78
TRX_0015795,ST_2019_D003_021,EE_605,T_2021-2022_EVEN,24,37,61,7,Pass,83
TRX_0015796,ST_2019_D003_021,EE_606,T_2021-2022_EVEN,21,32,53,6,Pass,77
TRX_0015797,ST_2019_D003_021,EE_607,T_2021-2022_EVEN,29,44,73,8,Pass,69
TRX_0015798,ST_2019_D003_021,EE_608,T_2021-2022_EVEN,29,45,74,8,Pass,77
TRX_0015799,ST_2019_D003_022,EE_601,T_2021-2022_EVEN,36,55,91,10,Pass,97
TRX_0015800,ST_2019_D003_022,EE_602,T_2021-2022_EVEN,30,47,77,8,Pass,92
TRX_0015801,ST_2019_D003_022,EE_603,T_2021-2022_EVEN,35,53,88,9,Pass,96
TRX_0015802,ST_2019_D003_022,EE_604,T_2021-2022_EVEN,33,50,83,9,Pass,100
TRX_0015803,ST_2019_D003_022,EE_605,T_2021-2022_EVEN,32,48,80,9,Pass,99
TRX_0015804,ST_2019_D003_022,EE_606,T_2021-2022_EVEN,37,57,94,10,Pass,91
TRX_0015805,ST_2019_D003_022,EE_607,T_2021-2022_EVEN,40,60,100,10,Pass,100
TRX_0015806,ST_2019_D003_022,EE_608,T_2021-2022_EVEN,31,47,78,8,Pass,94
TRX_0015807,ST_2019_D003_023,EE_601,T_2021-2022_EVEN,39,59,98,10,Pass,90
TRX_0015808,ST_2019_D003_023,EE_602,T_2021-2022_EVEN,32,49,81,9,Pass,89
TRX_0015809,ST_2019_D003_023,EE_603,T_2021-2022_EVEN,39,59,98,10,Pass,94
TRX_0015810,ST_2019_D003_023,EE_604,T_2021-2022_EVEN,31,48,79,8,Pass,97
TRX_0015811,ST_2019_D003_023,EE_605,T_2021-2022_EVEN,34,52,86,9,Pass,94
TRX_0015812,ST_2019_D003_023,EE_606,T_2021-2022_EVEN,35,54,89,9,Pass,97
TRX_0015813,ST_2019_D003_023,EE_607,T_2021-2022_EVEN,36,54,90,10,Pass,90
TRX_0015814,ST_2019_D003_023,EE_608,T_2021-2022_EVEN,33,50,83,9,Pass,98
TRX_0015815,ST_2019_D003_024,EE_601,T_2021-2022_EVEN,10,15,25,0,Fail,53
TRX_0015816,ST_2019_D003_024,EE_602,T_2021-2022_EVEN,12,20,32,0,Fail,58
TRX_0015817,ST_2019_D003_024,EE_603,T_2021-2022_EVEN,21,33,54,6,Debarred,44
TRX_0015818,ST_2019_D003_024,EE_604,T_2021-2022_EVEN,12,19,31,0,Fail,66
TRX_0015819,ST_2019_D003_024,EE_605,T_2021-2022_EVEN,14,22,36,0,Fail,59
TRX_0015820,ST_2019_D003_024,EE_606,T_2021-2022_EVEN,19,29,48,5,Debarred,46
TRX_0015821,ST_2019_D003_024,EE_607,T_2021-2022_EVEN,17,26,43,0,Fail,51
TRX_0015822,ST_2019_D003_024,EE_608,T_2021-2022_EVEN,15,24,39,0,Fail,72
TRX_0015823,ST_2019_D003_025,EE_601,T_2021-2022_EVEN,27,42,69,7,Pass,68
TRX_0015824,ST_2019_D003_025,EE_602,T_2021-2022_EVEN,26,41,67,7,Pass,77
TRX_0015825,ST_2019_D003_025,EE_603,T_2021-2022_EVEN,25,38,63,7,Pass,88
TRX_0015826,ST_2019_D003_025,EE_604,T_2021-2022_EVEN,31,47,78,8,Pass,71
TRX_0015827,ST_2019_D003_025,EE_605,T_2021-2022_EVEN,23,35,58,6,Pass,78
TRX_0015828,ST_2019_D003_025,EE_606,T_2021-2022_EVEN,20,30,50,6,Pass,80
TRX_0015829,ST_2019_D003_025,EE_607,T_2021-2022_EVEN,24,38,62,7,Pass,73
TRX_0015830,ST_2019_D003_025,EE_608,T_2021-2022_EVEN,24,38,62,7,Pass,75
TRX_0015831,ST_2019_D003_026,EE_601,T_2021-2022_EVEN,27,41,68,7,Pass,82
TRX_0015832,ST_2019_D003_026,EE_602,T_2021-2022_EVEN,27,41,68,7,Pass,77
TRX_0015833,ST_2019_D003_026,EE_603,T_2021-2022_EVEN,31,47,78,8,Pass,81
TRX_0015834,ST_2019_D003_026,EE_604,T_2021-2022_EVEN,31,48,79,8,Pass,80
TRX_0015835,ST_2019_D003_026,EE_605,T_2021-2022_EVEN,22,34,56,6,Pass,65
TRX_0015836,ST_2019_D003_026,EE_606,T_2021-2022_EVEN,26,41,67,7,Pass,77
TRX_0015837,ST_2019_D003_026,EE_607,T_2021-2022_EVEN,29,45,74,8,Pass,82
TRX_0015838,ST_2019_D003_026,EE_608,T_2021-2022_EVEN,20,30,50,6,Pass,72
TRX_0015839,ST_2019_D003_027,EE_601,T_2021-2022_EVEN,23,35,58,6,Pass,65
TRX_0015840,ST_2019_D003_027,EE_602,T_2021-2022_EVEN,22,35,57,6,Pass,82
TRX_0015841,ST_2019_D003_027,EE_603,T_2021-2022_EVEN,28,43,71,8,Pass,80
TRX_0015842,ST_2019_D003_027,EE_604,T_2021-2022_EVEN,31,48,79,8,Pass,84
TRX_0015843,ST_2019_D003_027,EE_605,T_2021-2022_EVEN,22,35,57,6,Pass,85
TRX_0015844,ST_2019_D003_027,EE_606,T_2021-2022_EVEN,29,44,73,8,Pass,77
TRX_0015845,ST_2019_D003_027,EE_607,T_2021-2022_EVEN,28,44,72,8,Pass,72
TRX_0015846,ST_2019_D003_027,EE_608,T_2021-2022_EVEN,29,45,74,8,Pass,67
TRX_0015847,ST_2019_D003_028,EE_601,T_2021-2022_EVEN,14,22,36,0,Fail,62
TRX_0015848,ST_2019_D003_028,EE_602,T_2021-2022_EVEN,12,20,32,0,Debarred,49
TRX_0015849,ST_2019_D003_028,EE_603,T_2021-2022_EVEN,22,33,55,6,Pass,50
TRX_0015850,ST_2019_D003_028,EE_604,T_2021-2022_EVEN,19,30,49,5,Debarred,43
TRX_0015851,ST_2019_D003_028,EE_605,T_2021-2022_EVEN,15,24,39,0,Fail,61
TRX_0015852,ST_2019_D003_028,EE_606,T_2021-2022_EVEN,11,18,29,0,Fail,57
TRX_0015853,ST_2019_D003_028,EE_607,T_2021-2022_EVEN,16,25,41,0,Debarred,42
TRX_0015854,ST_2019_D003_028,EE_608,T_2021-2022_EVEN,19,30,49,5,Debarred,43
TRX_0015855,ST_2019_D003_029,EE_601,T_2021-2022_EVEN,31,48,79,8,Pass,88
TRX_0015856,ST_2019_D003_029,EE_602,T_2021-2022_EVEN,21,33,54,6,Pass,86
TRX_0015857,ST_2019_D003_029,EE_603,T_2021-2022_EVEN,21,32,53,6,Pass,83
TRX_0015858,ST_2019_D003_029,EE_604,T_2021-2022_EVEN,26,41,67,7,Pass,67
TRX_0015859,ST_2019_D003_029,EE_605,T_2021-2022_EVEN,22,33,55,6,Pass,79
TRX_0015860,ST_2019_D003_029,EE_606,T_2021-2022_EVEN,26,40,66,7,Pass,69
TRX_0015861,ST_2019_D003_029,EE_607,T_2021-2022_EVEN,23,35,58,6,Pass,70
TRX_0015862,ST_2019_D003_029,EE_608,T_2021-2022_EVEN,21,32,53,6,Pass,80
TRX_0015863,ST_2019_D003_030,EE_601,T_2021-2022_EVEN,30,47,77,8,Pass,91
TRX_0015864,ST_2019_D003_030,EE_602,T_2021-2022_EVEN,36,56,92,10,Pass,87
TRX_0015865,ST_2019_D003_030,EE_603,T_2021-2022_EVEN,35,54,89,9,Pass,88
TRX_0015866,ST_2019_D003_030,EE_604,T_2021-2022_EVEN,38,59,97,10,Pass,97
TRX_0015867,ST_2019_D003_030,EE_605,T_2021-2022_EVEN,36,54,90,10,Pass,86
TRX_0015868,ST_2019_D003_030,EE_606,T_2021-2022_EVEN,39,59,98,10,Pass,95
TRX_0015869,ST_2019_D003_030,EE_607,T_2021-2022_EVEN,37,56,93,10,Pass,99
TRX_0015870,ST_2019_D003_030,EE_608,T_2021-2022_EVEN,38,57,95,10,Pass,93
TRX_0015871,ST_2019_D004_001,IT_601,T_2021-2022_EVEN,31,47,78,8,Pass,80
TRX_0015872,ST_2019_D004_001,IT_602,T_2021-2022_EVEN,27,41,68,7,Pass,74
TRX_0015873,ST_2019_D004_001,IT_603,T_2021-2022_EVEN,25,39,64,7,Pass,84
TRX_0015874,ST_2019_D004_001,IT_604,T_2021-2022_EVEN,27,42,69,7,Pass,84
TRX_0015875,ST_2019_D004_001,IT_605,T_2021-2022_EVEN,24,36,60,7,Pass,66
TRX_0015876,ST_2019_D004_001,IT_606,T_2021-2022_EVEN,31,48,79,8,Pass,70
TRX_0015877,ST_2019_D004_001,IT_607,T_2021-2022_EVEN,21,32,53,6,Pass,69
TRX_0015878,ST_2019_D004_001,IT_608,T_2021-2022_EVEN,21,32,53,6,Pass,80
TRX_0015879,ST_2019_D004_002,IT_601,T_2021-2022_EVEN,23,35,58,6,Pass,68
TRX_0015880,ST_2019_D004_002,IT_602,T_2021-2022_EVEN,30,47,77,8,Pass,82
TRX_0015881,ST_2019_D004_002,IT_603,T_2021-2022_EVEN,30,45,75,8,Pass,78
TRX_0015882,ST_2019_D004_002,IT_604,T_2021-2022_EVEN,25,38,63,7,Pass,75
TRX_0015883,ST_2019_D004_002,IT_605,T_2021-2022_EVEN,26,40,66,7,Pass,76
TRX_0015884,ST_2019_D004_002,IT_606,T_2021-2022_EVEN,21,32,53,6,Pass,88
TRX_0015885,ST_2019_D004_002,IT_607,T_2021-2022_EVEN,27,42,69,7,Pass,82
TRX_0015886,ST_2019_D004_002,IT_608,T_2021-2022_EVEN,28,43,71,8,Pass,82
TRX_0015887,ST_2019_D004_003,IT_601,T_2021-2022_EVEN,32,48,80,9,Pass,68
TRX_0015888,ST_2019_D004_003,IT_602,T_2021-2022_EVEN,25,38,63,7,Pass,65
TRX_0015889,ST_2019_D004_003,IT_603,T_2021-2022_EVEN,26,39,65,7,Pass,67
TRX_0015890,ST_2019_D004_003,IT_604,T_2021-2022_EVEN,28,42,70,8,Pass,71
TRX_0015891,ST_2019_D004_003,IT_605,T_2021-2022_EVEN,28,43,71,8,Pass,90
TRX_0015892,ST_2019_D004_003,IT_606,T_2021-2022_EVEN,24,36,60,7,Pass,87
TRX_0015893,ST_2019_D004_003,IT_607,T_2021-2022_EVEN,30,47,77,8,Pass,78
TRX_0015894,ST_2019_D004_003,IT_608,T_2021-2022_EVEN,21,32,53,6,Pass,72
TRX_0015895,ST_2019_D004_004,IT_601,T_2021-2022_EVEN,22,34,56,6,Pass,78
TRX_0015896,ST_2019_D004_004,IT_602,T_2021-2022_EVEN,22,33,55,6,Pass,68
TRX_0015897,ST_2019_D004_004,IT_603,T_2021-2022_EVEN,25,39,64,7,Pass,84
TRX_0015898,ST_2019_D004_004,IT_604,T_2021-2022_EVEN,30,46,76,8,Pass,76
TRX_0015899,ST_2019_D004_004,IT_605,T_2021-2022_EVEN,25,39,64,7,Pass,76
TRX_0015900,ST_2019_D004_004,IT_606,T_2021-2022_EVEN,29,44,73,8,Pass,70
TRX_0015901,ST_2019_D004_004,IT_607,T_2021-2022_EVEN,25,38,63,7,Pass,89
TRX_0015902,ST_2019_D004_004,IT_608,T_2021-2022_EVEN,25,38,63,7,Pass,68
TRX_0015903,ST_2019_D004_005,IT_601,T_2021-2022_EVEN,38,58,96,10,Pass,94
TRX_0015904,ST_2019_D004_005,IT_602,T_2021-2022_EVEN,33,50,83,9,Pass,98
TRX_0015905,ST_2019_D004_005,IT_603,T_2021-2022_EVEN,37,57,94,10,Pass,100
TRX_0015906,ST_2019_D004_005,IT_604,T_2021-2022_EVEN,30,47,77,8,Pass,87
TRX_0015907,ST_2019_D004_005,IT_605,T_2021-2022_EVEN,37,56,93,10,Pass,91
TRX_0015908,ST_2019_D004_005,IT_606,T_2021-2022_EVEN,34,53,87,9,Pass,86
TRX_0015909,ST_2019_D004_005,IT_607,T_2021-2022_EVEN,38,59,97,10,Pass,90
TRX_0015910,ST_2019_D004_005,IT_608,T_2021-2022_EVEN,31,47,78,8,Pass,86
TRX_0015911,ST_2019_D004_006,IT_601,T_2021-2022_EVEN,38,59,97,10,Pass,91
TRX_0015912,ST_2019_D004_006,IT_602,T_2021-2022_EVEN,36,54,90,10,Pass,85
TRX_0015913,ST_2019_D004_006,IT_603,T_2021-2022_EVEN,35,53,88,9,Pass,87
TRX_0015914,ST_2019_D004_006,IT_604,T_2021-2022_EVEN,35,53,88,9,Pass,100
TRX_0015915,ST_2019_D004_006,IT_605,T_2021-2022_EVEN,39,59,98,10,Pass,91
TRX_0015916,ST_2019_D004_006,IT_606,T_2021-2022_EVEN,31,47,78,8,Pass,90
TRX_0015917,ST_2019_D004_006,IT_607,T_2021-2022_EVEN,33,51,84,9,Pass,97
TRX_0015918,ST_2019_D004_006,IT_608,T_2021-2022_EVEN,36,54,90,10,Pass,91
TRX_0015919,ST_2019_D004_007,IT_601,T_2021-2022_EVEN,30,45,75,8,Pass,68
TRX_0015920,ST_2019_D004_007,IT_602,T_2021-2022_EVEN,20,32,52,6,Pass,72
TRX_0015921,ST_2019_D004_007,IT_603,T_2021-2022_EVEN,27,42,69,7,Pass,80
TRX_0015922,ST_2019_D004_007,IT_604,T_2021-2022_EVEN,24,36,60,7,Pass,81
TRX_0015923,ST_2019_D004_007,IT_605,T_2021-2022_EVEN,27,41,68,7,Pass,73
TRX_0015924,ST_2019_D004_007,IT_606,T_2021-2022_EVEN,29,45,74,8,Pass,66
TRX_0015925,ST_2019_D004_007,IT_607,T_2021-2022_EVEN,23,36,59,6,Pass,66
TRX_0015926,ST_2019_D004_007,IT_608,T_2021-2022_EVEN,27,42,69,7,Pass,87
TRX_0015927,ST_2019_D004_008,IT_601,T_2021-2022_EVEN,22,35,57,6,Pass,66
TRX_0015928,ST_2019_D004_008,IT_602,T_2021-2022_EVEN,28,43,71,8,Pass,80
TRX_0015929,ST_2019_D004_008,IT_603,T_2021-2022_EVEN,27,42,69,7,Pass,70
TRX_0015930,ST_2019_D004_008,IT_604,T_2021-2022_EVEN,29,44,73,8,Pass,76
TRX_0015931,ST_2019_D004_008,IT_605,T_2021-2022_EVEN,24,37,61,7,Pass,74
TRX_0015932,ST_2019_D004_008,IT_606,T_2021-2022_EVEN,29,45,74,8,Pass,81
TRX_0015933,ST_2019_D004_008,IT_607,T_2021-2022_EVEN,26,40,66,7,Pass,75
TRX_0015934,ST_2019_D004_008,IT_608,T_2021-2022_EVEN,24,36,60,7,Pass,72
TRX_0015935,ST_2019_D004_009,IT_601,T_2021-2022_EVEN,25,38,63,7,Pass,87
TRX_0015936,ST_2019_D004_009,IT_602,T_2021-2022_EVEN,28,43,71,8,Pass,72
TRX_0015937,ST_2019_D004_009,IT_603,T_2021-2022_EVEN,31,48,79,8,Pass,84
TRX_0015938,ST_2019_D004_009,IT_604,T_2021-2022_EVEN,26,41,67,7,Pass,83
TRX_0015939,ST_2019_D004_009,IT_605,T_2021-2022_EVEN,30,46,76,8,Pass,89
TRX_0015940,ST_2019_D004_009,IT_606,T_2021-2022_EVEN,21,33,54,6,Pass,68
TRX_0015941,ST_2019_D004_009,IT_607,T_2021-2022_EVEN,30,47,77,8,Pass,80
TRX_0015942,ST_2019_D004_009,IT_608,T_2021-2022_EVEN,29,44,73,8,Pass,73
TRX_0015943,ST_2019_D004_010,IT_601,T_2021-2022_EVEN,27,42,69,7,Pass,71
TRX_0015944,ST_2019_D004_010,IT_602,T_2021-2022_EVEN,21,33,54,6,Pass,85
TRX_0015945,ST_2019_D004_010,IT_603,T_2021-2022_EVEN,31,48,79,8,Pass,69
TRX_0015946,ST_2019_D004_010,IT_604,T_2021-2022_EVEN,29,45,74,8,Pass,75
TRX_0015947,ST_2019_D004_010,IT_605,T_2021-2022_EVEN,21,32,53,6,Pass,75
TRX_0015948,ST_2019_D004_010,IT_606,T_2021-2022_EVEN,30,45,75,8,Pass,79
TRX_0015949,ST_2019_D004_010,IT_607,T_2021-2022_EVEN,20,32,52,6,Pass,73
TRX_0015950,ST_2019_D004_010,IT_608,T_2021-2022_EVEN,28,44,72,8,Pass,84
TRX_0015951,ST_2019_D004_011,IT_601,T_2021-2022_EVEN,18,27,45,5,Pass,51
TRX_0015952,ST_2019_D004_011,IT_602,T_2021-2022_EVEN,11,18,29,0,Fail,75
TRX_0015953,ST_2019_D004_011,IT_603,T_2021-2022_EVEN,22,34,56,6,Pass,56
TRX_0015954,ST_2019_D004_011,IT_604,T_2021-2022_EVEN,14,22,36,0,Fail,66
TRX_0015955,ST_2019_D004_011,IT_605,T_2021-2022_EVEN,14,22,36,0,Debarred,46
TRX_0015956,ST_2019_D004_011,IT_606,T_2021-2022_EVEN,20,30,50,6,Pass,52
TRX_0015957,ST_2019_D004_011,IT_607,T_2021-2022_EVEN,12,20,32,0,Debarred,42
TRX_0015958,ST_2019_D004_011,IT_608,T_2021-2022_EVEN,20,30,50,6,Pass,74
TRX_0015959,ST_2019_D004_012,IT_601,T_2021-2022_EVEN,27,41,68,7,Pass,72
TRX_0015960,ST_2019_D004_012,IT_602,T_2021-2022_EVEN,23,35,58,6,Pass,84
TRX_0015961,ST_2019_D004_012,IT_603,T_2021-2022_EVEN,23,35,58,6,Pass,76
TRX_0015962,ST_2019_D004_012,IT_604,T_2021-2022_EVEN,30,46,76,8,Pass,68
TRX_0015963,ST_2019_D004_012,IT_605,T_2021-2022_EVEN,29,44,73,8,Pass,71
TRX_0015964,ST_2019_D004_012,IT_606,T_2021-2022_EVEN,26,41,67,7,Pass,89
TRX_0015965,ST_2019_D004_012,IT_607,T_2021-2022_EVEN,24,36,60,7,Pass,73
TRX_0015966,ST_2019_D004_012,IT_608,T_2021-2022_EVEN,21,32,53,6,Pass,72
TRX_0015967,ST_2019_D004_013,IT_601,T_2021-2022_EVEN,24,38,62,7,Pass,75
TRX_0015968,ST_2019_D004_013,IT_602,T_2021-2022_EVEN,29,45,74,8,Pass,71
TRX_0015969,ST_2019_D004_013,IT_603,T_2021-2022_EVEN,27,42,69,7,Pass,66
TRX_0015970,ST_2019_D004_013,IT_604,T_2021-2022_EVEN,20,30,50,6,Pass,72
TRX_0015971,ST_2019_D004_013,IT_605,T_2021-2022_EVEN,30,45,75,8,Pass,89
TRX_0015972,ST_2019_D004_013,IT_606,T_2021-2022_EVEN,27,42,69,7,Pass,80
TRX_0015973,ST_2019_D004_013,IT_607,T_2021-2022_EVEN,26,40,66,7,Pass,77
TRX_0015974,ST_2019_D004_013,IT_608,T_2021-2022_EVEN,29,44,73,8,Pass,86
TRX_0015975,ST_2019_D004_014,IT_601,T_2021-2022_EVEN,10,17,27,0,Fail,61
TRX_0015976,ST_2019_D004_014,IT_602,T_2021-2022_EVEN,17,27,44,0,Fail,67
TRX_0015977,ST_2019_D004_014,IT_603,T_2021-2022_EVEN,23,36,59,6,Pass,63
TRX_0015978,ST_2019_D004_014,IT_604,T_2021-2022_EVEN,13,20,33,0,Fail,69
TRX_0015979,ST_2019_D004_014,IT_605,T_2021-2022_EVEN,10,17,27,0,Fail,57
TRX_0015980,ST_2019_D004_014,IT_606,T_2021-2022_EVEN,14,22,36,0,Fail,75
TRX_0015981,ST_2019_D004_014,IT_607,T_2021-2022_EVEN,21,33,54,6,Debarred,46
TRX_0015982,ST_2019_D004_014,IT_608,T_2021-2022_EVEN,14,23,37,0,Fail,70
TRX_0015983,ST_2019_D004_015,IT_601,T_2021-2022_EVEN,28,42,70,8,Pass,75
TRX_0015984,ST_2019_D004_015,IT_602,T_2021-2022_EVEN,31,48,79,8,Pass,89
TRX_0015985,ST_2019_D004_015,IT_603,T_2021-2022_EVEN,25,38,63,7,Pass,67
TRX_0015986,ST_2019_D004_015,IT_604,T_2021-2022_EVEN,26,40,66,7,Pass,77
TRX_0015987,ST_2019_D004_015,IT_605,T_2021-2022_EVEN,20,32,52,6,Pass,67
TRX_0015988,ST_2019_D004_015,IT_606,T_2021-2022_EVEN,22,34,56,6,Pass,71
TRX_0015989,ST_2019_D004_015,IT_607,T_2021-2022_EVEN,26,39,65,7,Pass,84
TRX_0015990,ST_2019_D004_015,IT_608,T_2021-2022_EVEN,31,48,79,8,Pass,71
TRX_0015991,ST_2019_D004_016,IT_601,T_2021-2022_EVEN,36,55,91,10,Pass,98
TRX_0015992,ST_2019_D004_016,IT_602,T_2021-2022_EVEN,36,54,90,10,Pass,85
TRX_0015993,ST_2019_D004_016,IT_603,T_2021-2022_EVEN,31,47,78,8,Pass,89
TRX_0015994,ST_2019_D004_016,IT_604,T_2021-2022_EVEN,39,59,98,10,Pass,100
TRX_0015995,ST_2019_D004_016,IT_605,T_2021-2022_EVEN,39,60,99,10,Pass,92
TRX_0015996,ST_2019_D004_016,IT_606,T_2021-2022_EVEN,30,47,77,8,Pass,94
TRX_0015997,ST_2019_D004_016,IT_607,T_2021-2022_EVEN,33,51,84,9,Pass,90
TRX_0015998,ST_2019_D004_016,IT_608,T_2021-2022_EVEN,38,57,95,10,Pass,89
TRX_0015999,ST_2019_D004_017,IT_601,T_2021-2022_EVEN,28,42,70,8,Pass,70
TRX_0016000,ST_2019_D004_017,IT_602,T_2021-2022_EVEN,29,44,73,8,Pass,70
TRX_0016001,ST_2019_D004_017,IT_603,T_2021-2022_EVEN,21,32,53,6,Pass,73
TRX_0016002,ST_2019_D004_017,IT_604,T_2021-2022_EVEN,27,42,69,7,Pass,87
TRX_0016003,ST_2019_D004_017,IT_605,T_2021-2022_EVEN,31,47,78,8,Pass,81
TRX_0016004,ST_2019_D004_017,IT_606,T_2021-2022_EVEN,30,46,76,8,Pass,90
TRX_0016005,ST_2019_D004_017,IT_607,T_2021-2022_EVEN,22,35,57,6,Pass,88
TRX_0016006,ST_2019_D004_017,IT_608,T_2021-2022_EVEN,30,45,75,8,Pass,90
TRX_0016007,ST_2019_D004_018,IT_601,T_2021-2022_EVEN,20,31,51,6,Debarred,43
TRX_0016008,ST_2019_D004_018,IT_602,T_2021-2022_EVEN,14,22,36,0,Fail,55
TRX_0016009,ST_2019_D004_018,IT_603,T_2021-2022_EVEN,20,32,52,6,Pass,55
TRX_0016010,ST_2019_D004_018,IT_604,T_2021-2022_EVEN,17,27,44,0,Fail,60
TRX_0016011,ST_2019_D004_018,IT_605,T_2021-2022_EVEN,12,19,31,0,Debarred,40
TRX_0016012,ST_2019_D004_018,IT_606,T_2021-2022_EVEN,12,19,31,0,Fail,74
TRX_0016013,ST_2019_D004_018,IT_607,T_2021-2022_EVEN,17,26,43,0,Fail,59
TRX_0016014,ST_2019_D004_018,IT_608,T_2021-2022_EVEN,14,21,35,0,Fail,57
TRX_0016015,ST_2019_D004_019,IT_601,T_2021-2022_EVEN,29,45,74,8,Pass,74
TRX_0016016,ST_2019_D004_019,IT_602,T_2021-2022_EVEN,30,47,77,8,Pass,82
TRX_0016017,ST_2019_D004_019,IT_603,T_2021-2022_EVEN,21,33,54,6,Pass,73
TRX_0016018,ST_2019_D004_019,IT_604,T_2021-2022_EVEN,28,43,71,8,Pass,86
TRX_0016019,ST_2019_D004_019,IT_605,T_2021-2022_EVEN,22,33,55,6,Pass,65
TRX_0016020,ST_2019_D004_019,IT_606,T_2021-2022_EVEN,23,35,58,6,Pass,87
TRX_0016021,ST_2019_D004_019,IT_607,T_2021-2022_EVEN,30,45,75,8,Pass,72
TRX_0016022,ST_2019_D004_019,IT_608,T_2021-2022_EVEN,24,37,61,7,Pass,89
TRX_0016023,ST_2019_D004_020,IT_601,T_2021-2022_EVEN,38,59,97,10,Pass,85
TRX_0016024,ST_2019_D004_020,IT_602,T_2021-2022_EVEN,36,55,91,10,Pass,94
TRX_0016025,ST_2019_D004_020,IT_603,T_2021-2022_EVEN,35,53,88,9,Pass,98
TRX_0016026,ST_2019_D004_020,IT_604,T_2021-2022_EVEN,31,47,78,8,Pass,87
TRX_0016027,ST_2019_D004_020,IT_605,T_2021-2022_EVEN,39,59,98,10,Pass,98
TRX_0016028,ST_2019_D004_020,IT_606,T_2021-2022_EVEN,34,51,85,9,Pass,87
TRX_0016029,ST_2019_D004_020,IT_607,T_2021-2022_EVEN,34,51,85,9,Pass,98
TRX_0016030,ST_2019_D004_020,IT_608,T_2021-2022_EVEN,37,57,94,10,Pass,85
TRX_0016031,ST_2019_D004_021,IT_601,T_2021-2022_EVEN,27,41,68,7,Pass,90
TRX_0016032,ST_2019_D004_021,IT_602,T_2021-2022_EVEN,21,32,53,6,Pass,74
TRX_0016033,ST_2019_D004_021,IT_603,T_2021-2022_EVEN,26,39,65,7,Pass,74
TRX_0016034,ST_2019_D004_021,IT_604,T_2021-2022_EVEN,22,34,56,6,Pass,76
TRX_0016035,ST_2019_D004_021,IT_605,T_2021-2022_EVEN,26,41,67,7,Pass,84
TRX_0016036,ST_2019_D004_021,IT_606,T_2021-2022_EVEN,28,44,72,8,Pass,84
TRX_0016037,ST_2019_D004_021,IT_607,T_2021-2022_EVEN,31,47,78,8,Pass,67
TRX_0016038,ST_2019_D004_021,IT_608,T_2021-2022_EVEN,25,39,64,7,Pass,71
TRX_0016039,ST_2019_D004_022,IT_601,T_2021-2022_EVEN,24,36,60,7,Pass,66
TRX_0016040,ST_2019_D004_022,IT_602,T_2021-2022_EVEN,30,46,76,8,Pass,74
TRX_0016041,ST_2019_D004_022,IT_603,T_2021-2022_EVEN,21,33,54,6,Pass,85
TRX_0016042,ST_2019_D004_022,IT_604,T_2021-2022_EVEN,30,46,76,8,Pass,74
TRX_0016043,ST_2019_D004_022,IT_605,T_2021-2022_EVEN,20,32,52,6,Pass,75
TRX_0016044,ST_2019_D004_022,IT_606,T_2021-2022_EVEN,28,42,70,8,Pass,86
TRX_0016045,ST_2019_D004_022,IT_607,T_2021-2022_EVEN,20,31,51,6,Pass,84
TRX_0016046,ST_2019_D004_022,IT_608,T_2021-2022_EVEN,31,48,79,8,Pass,81
TRX_0016047,ST_2019_D004_023,IT_601,T_2021-2022_EVEN,24,38,62,7,Pass,70
TRX_0016048,ST_2019_D004_023,IT_602,T_2021-2022_EVEN,28,43,71,8,Pass,67
TRX_0016049,ST_2019_D004_023,IT_603,T_2021-2022_EVEN,20,32,52,6,Pass,89
TRX_0016050,ST_2019_D004_023,IT_604,T_2021-2022_EVEN,28,42,70,8,Pass,65
TRX_0016051,ST_2019_D004_023,IT_605,T_2021-2022_EVEN,24,36,60,7,Pass,71
TRX_0016052,ST_2019_D004_023,IT_606,T_2021-2022_EVEN,24,36,60,7,Pass,77
TRX_0016053,ST_2019_D004_023,IT_607,T_2021-2022_EVEN,23,35,58,6,Pass,84
TRX_0016054,ST_2019_D004_023,IT_608,T_2021-2022_EVEN,29,44,73,8,Pass,70
TRX_0016055,ST_2019_D004_024,IT_601,T_2021-2022_EVEN,27,41,68,7,Pass,83
TRX_0016056,ST_2019_D004_024,IT_602,T_2021-2022_EVEN,20,31,51,6,Pass,70
TRX_0016057,ST_2019_D004_024,IT_603,T_2021-2022_EVEN,32,48,80,9,Pass,85
TRX_0016058,ST_2019_D004_024,IT_604,T_2021-2022_EVEN,22,35,57,6,Pass,70
